132,75,1
132,948,1
133,952,1
133,953,1
133,954,1
133,955,1
133,956,1
133,233,1
133,957,1
133,958,1
133,959,1
133,960,1
133,961,1
133,661,1
133,962,1
133,963,1
133,964,1
133,965,1
133,966,1
133,822,1
133,967,1
133,968,1
133,969,1
133,970,1
133,665,1
133,971,1
133,549,1
133,972,1
133,973,1
133,551,1
133,974,1
133,975,1
133,976,1
133,977,1
133,978,1
134,986,1
134,987,1
134,988,1
134,989,1
134,990,1
134,991,1
134,734,1
134,992,1
134,993,1
134,651,1
135,105,1
135,142,1
135,250,1
135,594,1
135,318,1
135,995,1
135,996,1
135,744,1
135,997,1
135,301,1
135,68,1
135,86,1
135,393,1
136,743,1
136,761,1
136,999,1
136,1000,1
136,1001,1
136,2,1
136,494,1
136,1002,1
136,1003,1
136,13,1
136,349,1
136,1004,1
137,458,1
137,177,1
137,152,1
137,413,1
137,1007,1
137,1008,1
137,1009,1
137,146,1
138,1011,1
138,1012,1
138,1013,1
138,1014,1
138,1015,1
138,1016,1
138,236,1
138,1017,1
138,193,1
138,1018,1
138,215,1
138,1019,1
138,1020,1
138,1021,1
138,1022,1
138,1023,1
138,1024,1
138,1025,1
138,1026,1
138,1027,1
138,220,1
138,1028,1
138,1029,1
138,428,1
139,164,1
140,881,1
140,535,1
140,1034,1
140,1035,1
140,1036,1
140,1037,1
140,1038,1
140,1039,1
140,1,1
140,354,1
140,194,1
140,1040,1
140,1041,1
140,1042,1
140,164,1
140,1043,1
140,1044,1
140,1045,1
140,1046,1
140,1047,1
141,1050,1
141,458,1
141,460,1
141,1051,1
141,382,1
141,1052,1
141,1053,1
141,1054,1
141,1055,1
141,715,1
141,991,1
141,1056,1
141,1057,1
141,1058,1
141,1059,1
141,1060,1
141,1061,1
141,172,1
141,411,1
141,1062,1
141,286,1
141,1063,1
141,227,1
141,1064,1
141,68,1
141,423,1
141,213,1
141,763,1
141,1065,1
141,1066,1
141,180,1
141,1067,1
141,1068,1
141,234,1
141,1069,1
141,281,1
141,239,1
141,333,1
141,1070,1
141,427,1
141,643,1
141,531,1
141,1071,1
141,410,1
142,375,1
142,1076,1
142,1077,1
142,147,1
142,466,1
142,821,1
142,358,1
143,166,1
143,142,1
143,155,1
143,52,1
143,1078,1
143,1079,1
144,259,1
144,419,1
144,1080,1
144,423,1
144,1081,1
145,924,1
145,1082,1
145,526,1
145,155,1
145,164,1
145,86,1
145,1083,1
145,354,1
146,46,1
146,47,1
146,936,1
146,1084,1
146,11,1
146,684,1
146,1085,1
146,1086,1
146,1087,1
146,157,1
146,1088,1
146,358,1
146,260,1
147,298,1
147,1090,1
147,1,1
147,1091,1
147,223,1
148,1093,1
148,1094,1
148,1095,1
149,1096,1
149,1097,1
149,1098,1
149,283,1
150,58,1
150,93,1
150,398,1
150,494,1
151,1099,1
151,1100,1
151,182,1
151,1101,1
151,659,1
151,1102,1
151,1103,1
151,1104,1
151,1105,1
151,1106,1
151,770,1
151,130,1
151,406,1
151,1107,1
151,663,1
151,104,1
151,93,1
151,33,1
151,1108,1
151,561,1
151,973,1
151,379,1
151,1109,1
151,1110,1
151,551,1
151,46,1
151,1111,1
151,250,1
152,1117,1
152,1118,1
152,1119,1
152,85,1
152,218,1
152,734,1
152,1120,1
152,511,1
152,130,1
152,237,1
153,1123,1
153,1124,1
153,1125,1
153,1126,1
154,1127,1
154,1128,1
154,1129,1
155,370,1
156,1130,1
156,657,1
156,1131,1
156,437,1
156,1132,1
156,1133,1
156,375,1
156,1134,1
156,1135,1
156,497,1
156,406,1
156,250,1
156,1136,1
156,315,1
156,379,1
156,503,1
156,1137,1
156,1138,1
157,799,1
157,1139,1
157,809,1
157,1037,1
157,1140,1
157,1141,1
157,380,1
157,467,1
157,1142,1
157,164,1
157,255,1
157,1143,1
157,379,1
157,426,1
157,502,1
157,54,1
157,1144,1
157,1145,1
157,1146,1
157,1147,1
158,1151,1
158,502,1
158,280,1
158,494,1
158,393,1
158,1152,1
158,283,1
158,865,1
159,1154,1
159,155,1
159,106,1
159,318,1
159,1155,1
159,1156,1
159,1157,1
160,717,1
160,1158,1
160,230,1
160,1159,1
160,1160,1
160,866,1
161,1162,1
162,89,1
162,379,1
162,112,1
163,1163,1
164,1164,1
164,1165,1
164,1166,1
164,1167,1
164,5,1
164,11,1
164,1,1
164,1168,1
164,1169,1
164,1073,1
164,1170,1
164,1171,1
164,743,1
164,1172,1
164,726,1
164,1173,1
165,381,1
165,1176,1
165,502,1
165,1082,1
165,1066,1
165,446,1
165,1177,1
165,411,1
165,440,1
165,1178,1
165,609,1
165,105,1
165,86,1
165,379,1
165,469,1
165,89,1
166,1099,1
166,1180,1
166,1181,1
166,1182,1
166,1183,1
166,1184,1
166,1185,1
166,894,1
166,1186,1
166,1187,1
166,1188,1
166,1189,1
166,1190,1
166,1191,1
166,163,1
166,1192,1
166,1193,1
166,440,1
166,1194,1
166,1195,1
166,247,1
166,1196,1
166,1197,1
166,1198,1
166,213,1
166,118,1
166,1199,1
166,1200,1
166,1201,1
166,180,1
166,1202,1
166,255,1
166,1203,1
166,1204,1
166,1205,1
166,1206,1
166,1207,1
166,1208,1
166,1209,1
166,1210,1
167,734,1
167,594,1
167,651,1
167,19,1
167,1218,1
167,426,1
168,46,1
168,1219,1
168,202,1
168,1220,1
168,92,1
168,413,1
168,620,1
168,1221,1
168,97,1
168,508,1
168,427,1
169,46,1
169,274,1
169,324,1
169,1114,1
169,460,1
169,234,1
169,238,1
169,1223,1
169,1224,1
169,806,1
169,1225,1
169,823,1
170,263,1
171,1227,1
171,1228,1
171,1229,1
171,676,1
171,237,1
171,131,1
171,1230,1
171,547,1
172,953,1
172,143,1
172,1231,1
172,1232,1
172,786,1
172,1233,1
172,1234,1
173,53,1
173,1236,1
174,733,1
174,288,1
174,1237,1
174,1238,1
174,714,1
174,823,1
174,1239,1
175,152,1
175,163,1
175,250,1
175,431,1
175,164,1
175,86,1
175,1148,1
176,46,1
176,167,1
176,1240,1
176,250,1
176,19,1
176,234,1
176,263,1
176,865,1
177,182,1
178,1242,1
178,1243,1
178,419,1
178,494,1
178,1244,1
178,1245,1
178,1246,1
178,632,1
178,19,1
178,347,1
178,286,1
178,1247,1
178,1248,1
178,1249,1
178,1250,1
178,1251,1
178,1252,1
178,1253,1
178,1254,1
178,356,1
179,803,1
179,546,1
180,431,1
180,1255,1
180,1256,1
180,164,1
180,1073,1
180,1064,1
180,263,1
180,131,1
180,1257,1
181,261,1
181,716,1
181,1259,1
182,1260,1
182,1261,1
182,740,1
182,596,1
182,1262,1
182,1263,1
182,1264,1
183,1266,1
183,1142,1
183,1267,1
183,1268,1
183,11,1
183,1269,1
183,855,1
183,1270,1
183,255,1
183,1172,1
184,1271,1
184,1064,1
184,1272,1
184,127,1
184,130,1
184,1273,1
185,809,1
186,1274,1
186,1275,1
186,1276,1
186,265,1
186,1277,1
186,1278,1
186,1279,1
186,1280,1
186,541,1
186,1281,1
186,0,1
186,1282,1
186,1283,1
186,1284,1
186,146,1
186,1285,1
187,1065,1
187,1287,1
188,1288,1
188,761,1
188,1289,1
188,344,1
189,1290,1
189,203,1
189,1291,1
189,242,1
189,1292,1
189,465,1
189,1293,1
189,1294,1
189,1295,1
189,420,1
189,702,1
189,1296,1
189,1297,1
189,1298,1
189,1299,1
189,1300,1
189,1301,1
189,469,1
189,964,1
189,1302,1
189,1303,1
189,426,1
189,1304,1
189,551,1
189,381,1
189,1305,1
189,1306,1
190,778,1
190,956,1
190,1311,1
190,1312,1
190,1313,1
190,1314,1
191,666,1
191,1316,1
191,598,1
191,70,1
191,19,1
191,234,1
191,1114,1
191,86,1
192,171,1
192,1317,1
192,1318,1
193,1319,1
193,535,1
193,1,1
193,1320,1
193,1321,1
193,774,1
193,1322,1
193,1323,1
193,1324,1
193,47,1
193,154,1
193,1325,1
193,675,1
193,130,1
193,1326,1
193,1327,1
193,105,1
193,1328,1
193,379,1
193,1257,1
193,592,1
193,747,1
193,320,1
193,48,1
193,51,1
194,413,1
194,86,1
194,395,1
194,207,1
194,346,1
194,154,1
194,675,1
194,1330,1
194,157,1
194,371,1
194,350,1
194,354,1
194,467,1
194,89,1
194,494,1
194,118,1
194,130,1
194,1275,1
194,589,1
194,424,1
194,1075,1
195,166,1
195,591,1
195,465,1
195,2,1
195,494,1
195,913,1
195,1331,1
195,1332,1
195,1333,1
196,378,1
196,1,1
196,19,1
196,1335,1
197,1336,1
197,1337,1
197,250,1
197,681,1
198,371,1
199,1338,1
199,458,1
199,1339,1
199,48,1
199,1340,1
199,1341,1
199,1306,1
199,1342,1
199,1343,1
199,32,1
199,1344,1
199,379,1
199,1345,1
199,354,1
199,33,1
199,1346,1
200,1349,1
200,1350,1
200,1351,1
200,1352,1
200,1353,1
200,1354,1
200,1355,1
200,1356,1
200,1357,1
200,1358,1
200,1359,1
200,1360,1
200,1361,1
200,1039,1
200,1362,1
200,1363,1
200,1364,1
200,1040,1
200,349,1
200,1365,1
200,1366,1
200,1367,1
200,1368,1
200,1369,1
200,1370,1
200,118,1
200,1371,1
200,1372,1
200,846,1
200,1373,1
200,1374,1
200,1375,1
200,1376,1
200,1377,1
200,1378,1
200,771,1
200,1043,1
200,1379,1
200,1380,1
200,1381,1
200,46,1
200,1382,1
200,975,1
200,1383,1
200,260,1
201,574,1
201,318,1
201,1393,1
201,315,1
202,537,1
202,1287,1
202,831,1
202,13,1
203,413,1
203,1394,1
203,1395,1
203,86,1
203,58,1
203,207,1
203,154,1
203,365,1
203,419,1
203,420,1
203,283,1
203,467,1
203,1010,1
203,1396,1
203,164,1
203,393,1
203,135,1
203,1397,1
203,13,1
203,666,1
203,165,1
203,1398,1
203,48,1
203,1399,1
204,578,1
204,1277,1
204,300,1
204,133,1
205,1403,1
205,303,1
205,260,1
205,100,1
205,1404,1
205,13,1
205,1405,1
205,1143,1
205,1406,1
205,283,1
205,137,1
205,1361,1
206,1151,1
206,1407,1
206,1165,1
206,1408,1
206,1,1
206,1320,1
206,1409,1
206,1287,1
206,829,1
206,135,1
206,1410,1
206,20,1
206,58,1
207,165,1
207,1412,1
207,114,1
207,1413,1
208,152,1
208,936,1
208,1,1
208,494,1
208,517,1
208,1414,1
208,242,1
208,397,1
208,375,1
208,1415,1
208,1416,1
208,1417,1
208,1418,1
208,11,1
208,1419,1
208,96,1
208,1420,1
208,1421,1
208,1422,1
208,1423,1
209,1426,1
209,1427,1
209,1428,1
209,1429,1
210,1431,1
210,1432,1
210,511,1
210,1433,1
210,1434,1
210,683,1
210,1435,1
210,155,1
210,499,1
210,129,1
210,406,1
210,131,1
210,423,1
210,213,1
210,494,1
210,118,1
210,180,1
210,1436,1
210,1437,1
210,393,1
210,1438,1
210,1439,1
210,1337,1
210,177,1
211,203,1
211,446,1
211,460,1
211,1443,1
211,1444,1
211,466,1
211,379,1
211,1445,1
211,1346,1
211,696,1
212,1287,1
213,652,1
213,1099,1
213,1446,1
213,1447,1
213,1448,1
213,1449,1
213,656,1
213,1450,1
213,1451,1
213,1452,1
213,1453,1
213,1454,1
213,1455,1
213,1456,1
213,1457,1
213,1458,1
213,185,1
213,1459,1
213,1460,1
213,1461,1
213,1462,1
213,180,1
213,1463,1
213,1464,1
213,1465,1
213,1466,1
213,1467,1
213,1468,1
213,1469,1
213,1470,1
213,1471,1
213,1472,1
213,1473,1
213,1474,1
213,1475,1
213,1476,1
213,1477,1
213,1478,1
213,1479,1
213,1480,1
213,1481,1
213,213,1
213,1482,1
213,1483,1
213,1484,1
213,1485,1
213,650,1
213,1486,1
213,1487,1
213,1488,1
213,1489,1
213,1490,1
213,1491,1
213,1492,1
213,1493,1
213,1494,1
213,1495,1
213,1496,1
213,1497,1
213,1498,1
213,1499,1
213,1500,1
213,1501,1
213,1502,1
213,1503,1
213,1504,1
213,1505,1
213,1506,1
213,976,1
213,1507,1
213,1508,1
213,1509,1
213,1510,1
213,1511,1
213,1512,1
213,1513,1
213,1514,1
214,1065,1
214,1531,1
214,1532,1
214,1533,1
215,1535,1
216,1536,1
216,1076,1
216,419,1
216,236,1
217,1151,1
217,824,1
217,1537,1
217,139,1
218,1538,1
218,1539,1
218,1540,1
218,1541,1
219,46,1
219,1543,1
219,13,1
219,745,1
219,379,1
220,1544,1
220,1545,1
220,1546,1
220,849,1
220,1547,1
221,47,1
221,283,1
221,1549,1
221,1550,1
222,1543,1
222,1551,1
222,370,1
222,1552,1
222,1553,1
222,1554,1
222,715,1
222,425,1
223,13,1
223,283,1
224,1151,1
224,163,1
224,855,1
224,1555,1
224,1556,1
224,68,1
225,1558,1
225,1261,1
225,446,1
225,1559,1
225,1560,1
225,273,1
225,1561,1
225,1562,1
225,1563,1
225,356,1
226,1565,1
226,1566,1
226,86,1
226,1567,1
226,1568,1
226,301,1
226,1569,1
226,467,1
226,1570,1
226,393,1
226,1571,1
226,189,1
226,239,1
226,1572,1
226,1554,1
226,1573,1
226,1574,1
226,1575,1
226,1576,1
226,49,1
227,1581,1
228,1582,1
228,1583,1
228,1584,1
229,265,1
229,378,1
229,393,1
229,234,1
229,719,1
229,354,1
229,344,1
229,118,1
230,1267,1
230,1543,1
230,127,1
230,2,1
230,608,1
230,68,1
231,1585,1
